BTC,GOLD,HYG,IEF,SPY,VIX,FED_BS,TGA,RRP,HY_OAS,CPI,ICSA,FED_BS_USD_BN,TGA_USD_BN,RRP_USD_BN,REAL_LIQUIDITY_USD_BN,LIQ_ROC_20,HY_DIFF20,DATA_OK,MARKET_CONFIDENCE_SCORE,HY_Z,LIQ_Z,MCS_SLOPE,MCS_SLOPE_Z,VIX_Z,TRIPLE_BRAKE,OVERHEAT,REGIME_NAME,TARGET_LEVERAGE,DATE
50822.1953125,1811.199951171875,67.35737609863281,100.18638610839844,442.7965087890625,17.959999084472656,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.4541396352055452,0,0,DATA_ERROR,,2021-12-24
50640.41796875,1808.0999755859375,67.42694854736328,100.22116088867188,449.0630187988281,17.68000030517578,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.5274790080323868,0,0,DATA_ERROR,,2021-12-27
47588.85546875,1810.199951171875,67.39601135253906,100.20378112792969,448.6960754394531,17.540000915527344,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.5621361128716998,0,0,DATA_ERROR,,2021-12-28
46444.7109375,1805.0999755859375,67.28782653808594,99.69121551513672,449.27001953125,16.950000762939453,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.7206625520836933,0,0,DATA_ERROR,,2021-12-29
47178.125,1812.699951171875,67.25690460205078,100.0213394165039,448.0280456542969,17.329999923706055,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.6085120426845051,0,0,DATA_ERROR,,2021-12-30
46306.4453125,1827.5,67.241455078125,99.90841674804688,446.8988952636719,17.219999313354492,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.6340342492782981,0,0,DATA_ERROR,,2021-12-31
46458.1171875,1799.4000244140625,67.21054077148438,98.97881317138672,449.4864501953125,16.600000381469727,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.8013533216559618,0,0,DATA_ERROR,,2022-01-03
45897.57421875,1814.0,67.04051971435547,98.92671966552734,449.3359069824219,16.90999984741211,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.7079750553459471,0,0,DATA_ERROR,,2022-01-04
43569.00390625,1824.5999755859375,66.52275848388672,98.5096664428711,440.70758056640625,19.729999542236328,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.09171122946627154,0,0,DATA_ERROR,,2022-01-05
43160.9296875,1788.699951171875,66.53047180175781,98.26643371582031,440.293701171875,19.610000610351562,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.062004478052956634,0,0,DATA_ERROR,,2022-01-06
41557.90234375,1797.0,66.3604736328125,97.94499969482422,438.552978515625,18.760000228881836,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.17581449370883528,0,0,DATA_ERROR,,2022-01-07
41821.26171875,1798.4000244140625,66.41455841064453,97.91895294189453,438.00726318359375,19.399999618530273,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.00783662373838252,0,0,DATA_ERROR,,2022-01-10
42735.85546875,1818.5999755859375,66.72369384765625,98.15351867675781,441.99676513671875,18.40999984741211,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.26936901489167225,0,0,DATA_ERROR,,2022-01-11
43949.1015625,1827.199951171875,66.83186340332031,98.17083740234375,443.1916809082031,17.6200008392334,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.48837448037624415,0,0,DATA_ERROR,,2022-01-12
42591.5703125,1821.199951171875,66.59229278564453,98.48362731933594,437.08514404296875,20.309999465942383,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.28066050648802787,0,0,DATA_ERROR,,2022-01-13
43099.69921875,1816.5,66.53047180175781,97.80596160888672,437.263916015625,19.190000534057617,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.01931564279844092,0,0,DATA_ERROR,,2022-01-14
42250.55078125,1816.5,66.53047180175781,97.80596160888672,437.263916015625,19.190000534057617,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.006281948278875267,0,0,DATA_ERROR,,2022-01-17
42375.6328125,1812.300048828125,66.20590209960938,97.06753540039062,429.5201110839844,22.790000915527344,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.1551265319531143,0,0,DATA_ERROR,,2022-01-18
41744.328125,1843.0999755859375,66.14408874511719,97.30210876464844,425.0601501464844,23.850000381469727,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.5330803034916236,0,0,DATA_ERROR,,2022-01-19
40680.41796875,1842.5,66.02043151855469,97.51060485839844,420.35565185546875,25.59000015258789,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.099732459173259,0,0,DATA_ERROR,,2022-01-20
36457.31640625,1831.800048828125,66.02816009521484,98.0753173828125,412.1037902832031,28.850000381469727,,,,,,,,,,,,,0,,0.0,0.0,,0.0,3.102073653826984,0,0,DATA_ERROR,,2022-01-21
36654.328125,1841.699951171875,65.95860290527344,97.98841857910156,413.8538513183594,29.899999618530273,,,,,,,,,,,,,0,,0.0,0.0,,0.0,3.354763420550148,0,0,DATA_ERROR,,2022-01-24
36954.00390625,1852.699951171875,65.765380859375,97.85810852050781,408.8011474609375,31.15999984741211,,,,,,,,,,,,,0,,0.0,0.0,,0.0,3.638705695620929,0,0,DATA_ERROR,,2022-01-25
36852.12109375,1829.9000244140625,65.54130554199219,97.16310119628906,407.7755126953125,31.959999084472656,,,,,,,,,,,,,0,,0.0,0.0,,0.0,3.7616374558288355,0,0,DATA_ERROR,,2022-01-26
37138.234375,1793.300048828125,65.25535583496094,97.5714111328125,405.7619934082031,30.489999771118164,,,,,,,,,,,,,0,,0.0,0.0,,0.0,3.2474733988177564,0,0,DATA_ERROR,,2022-01-27
37784.33203125,1784.9000244140625,65.4408187866211,97.79731750488281,415.8392028808594,27.65999984741211,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.393286657550179,0,0,DATA_ERROR,,2022-01-28
38483.125,1795.0,65.456298828125,97.79731750488281,423.3289489746094,24.829999923706055,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.568204641422838,0,0,DATA_ERROR,,2022-01-31
38743.2734375,1800.300048828125,65.7160873413086,97.6651382446289,426.1893005371094,21.959999084472656,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.7430586524359428,0,0,DATA_ERROR,,2022-02-01
36952.984375,1809.199951171875,65.81694030761719,97.86511993408203,430.3293762207031,22.09000015258789,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.7769583325533286,0,0,DATA_ERROR,,2022-02-02
37154.6015625,1803.0,65.22745513916016,97.4477310180664,420.21453857421875,24.350000381469727,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.4149500352326174,0,0,DATA_ERROR,,2022-02-03
41500.875,1806.5999755859375,64.97151184082031,96.69985961914062,422.1904296875,23.219999313354492,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.0892935585325685,0,0,DATA_ERROR,,2022-02-04
43840.28515625,1820.5999755859375,64.92501831054688,96.7259750366211,420.83544921875,22.860000610351562,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.9861033850056159,0,0,DATA_ERROR,,2022-02-07
44118.4453125,1826.5999755859375,64.85521697998047,96.41287231445312,424.2980651855469,21.440000534057617,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.5833601966707069,0,0,DATA_ERROR,,2022-02-08
44338.796875,1835.199951171875,65.19648742675781,96.54332733154297,430.5082092285156,19.959999084472656,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.1667814688454472,0,0,DATA_ERROR,,2022-02-09
43565.11328125,1836.199951171875,64.33553314208984,95.6563491821289,422.7737731933594,23.90999984741211,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.2909327821630667,0,0,DATA_ERROR,,2022-02-10
42407.9375,1840.800048828125,64.11064910888672,96.64766693115234,414.4371337890625,27.360000610351562,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.245355698000189,0,0,DATA_ERROR,,2022-02-11
42586.91796875,1868.0,64.0020523071289,95.97806549072266,413.0822448730469,28.329999923706055,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.523807989126442,0,0,DATA_ERROR,,2022-02-14
44575.203125,1854.800048828125,64.11064910888672,95.69110870361328,419.7440185546875,25.700000762939453,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.7925990138726127,0,0,DATA_ERROR,,2022-02-15
43961.859375,1870.199951171875,64.4674072265625,95.89112854003906,420.21453857421875,24.290000915527344,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.3890482604132244,0,0,DATA_ERROR,,2022-02-16
40538.01171875,1900.699951171875,64.19595336914062,96.40418243408203,411.23809814453125,28.110000610351562,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.447474687457077,0,0,DATA_ERROR,,2022-02-17
40030.9765625,1898.5999755859375,64.28901672363281,96.71724700927734,408.5753479003906,27.75,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.3387831077381476,0,0,DATA_ERROR,,2022-02-18
37075.28125,1898.5999755859375,64.28901672363281,96.71724700927734,408.5753479003906,27.75,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.344977908328703,0,0,DATA_ERROR,,2022-02-21
38286.02734375,1906.0999755859375,64.14166259765625,96.70857238769531,404.1905822753906,28.809999465942383,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.6135693408435277,0,0,DATA_ERROR,,2022-02-22
37296.5703125,1909.199951171875,64.02533721923828,96.2042007446289,397.0208435058594,31.020000457763672,,,,,,,,,,,,,0,,0.0,0.0,,0.0,3.1754677539284155,0,0,DATA_ERROR,,2022-02-23
38332.609375,1925.0999755859375,64.48291015625,96.43025970458984,402.9956359863281,30.31999969482422,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.934082721631221,0,0,DATA_ERROR,,2022-02-24
39214.21875,1886.5,64.84745025634766,96.40418243408203,411.88739013671875,27.59000015258789,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.1723356749936267,0,0,DATA_ERROR,,2022-02-25
43193.234375,1899.4000244140625,64.89398956298828,97.49988555908203,410.83355712890625,30.149999618530273,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.807622849372292,0,0,DATA_ERROR,,2022-02-28
44354.63671875,1942.4000244140625,64.7126235961914,98.44947814941406,404.5764465332031,33.31999969482422,,,,,,,,,,,,,0,,0.0,0.0,,0.0,3.5406901787599088,0,0,DATA_ERROR,,2022-03-01
43924.1171875,1920.9000244140625,64.86830139160156,96.96983337402344,412.01904296875,30.739999771118164,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.8191614175403497,0,0,DATA_ERROR,,2022-03-02
42451.7890625,1934.4000244140625,64.67369079589844,97.38760375976562,409.9679260253906,30.479999542236328,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.7021524802481327,0,0,DATA_ERROR,,2022-03-03
39137.60546875,1965.0999755859375,64.25333404541016,98.35372161865234,406.6369934082031,31.979999542236328,,,,,,,,,,,,,0,,0.0,0.0,,0.0,3.0083170166734337,0,0,DATA_ERROR,,2022-03-04
38062.0390625,1993.9000244140625,63.692840576171875,97.93595886230469,394.649658203125,36.45000076293945,,,,,,,,,,,,,0,,0.0,0.0,,0.0,3.961315935502604,0,0,DATA_ERROR,,2022-03-07
38737.26953125,2040.0999755859375,63.46709060668945,97.30056762695312,391.6575622558594,35.130001068115234,,,,,,,,,,,,,0,,0.0,0.0,,0.0,3.542576577800726,0,0,DATA_ERROR,,2022-03-08
41982.92578125,1985.9000244140625,63.996437072753906,96.69999694824219,402.1582946777344,32.45000076293945,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.8618487002936215,0,0,DATA_ERROR,,2022-03-09
39437.4609375,1998.0999755859375,63.45931625366211,96.25608825683594,400.34228515625,30.229999542236328,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.3219297057382007,0,0,DATA_ERROR,,2022-03-10
38794.97265625,1982.699951171875,63.0000114440918,96.22994995117188,395.2519226074219,30.75,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.402698408411974,0,0,DATA_ERROR,,2022-03-11
39666.75390625,1959.5999755859375,62.25269317626953,95.01146697998047,392.3632507324219,31.770000457763672,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.5840506739444185,0,0,DATA_ERROR,,2022-03-14
39338.78515625,1928.5,62.71974182128906,94.96793365478516,400.991455078125,29.829999923706055,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.1290084783137413,0,0,DATA_ERROR,,2022-03-15
41143.9296875,1908.0,63.59939956665039,94.8373794555664,409.8832092285156,26.670000076293945,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.4300996657551894,0,0,DATA_ERROR,,2022-03-16
40951.37890625,1942.0999755859375,64.03534698486328,94.65457153320312,415.01123046875,25.670000076293945,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.2045713187635947,0,0,DATA_ERROR,,2022-03-17
41801.15625,1928.199951171875,64.24553680419922,94.93312072753906,419.5567321777344,23.8700008392334,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.8105427356943454,0,0,DATA_ERROR,,2022-03-18
41077.99609375,1928.5999755859375,63.50603485107422,93.69717407226562,419.43402099609375,23.530000686645508,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.7315608573792881,0,0,DATA_ERROR,,2022-03-21
42358.80859375,1920.699951171875,63.832942962646484,93.18362426757812,424.34197998046875,22.940000534057617,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.5994130392247159,0,0,DATA_ERROR,,2022-03-22
42892.95703125,1936.5999755859375,63.63053512573242,93.8103256225586,418.8771667480469,23.56999969482422,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.7301204291779735,0,0,DATA_ERROR,,2022-03-23
43960.93359375,1961.5999755859375,63.762908935546875,93.28810119628906,425.1914367675781,21.670000076293945,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.3172598349718372,0,0,DATA_ERROR,,2022-03-24
44348.73046875,1953.800048828125,63.303619384765625,92.33067321777344,427.2679138183594,20.809999465942383,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.12867824366483424,0,0,DATA_ERROR,,2022-03-25
47128.00390625,1939.5999755859375,63.70063018798828,92.53954315185547,430.3070983886719,19.6299991607666,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.1285621733920104,0,0,DATA_ERROR,,2022-03-28
47465.73046875,1912.0,64.48685455322266,93.00084686279297,435.6303405761719,18.899999618530273,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.2885414850590305,0,0,DATA_ERROR,,2022-03-29
47062.6640625,1933.5,64.292236328125,93.366455078125,432.94036865234375,19.329999923706055,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.19776773299509798,0,0,DATA_ERROR,,2022-03-30
45538.67578125,1949.199951171875,64.05868530273438,93.54049682617188,426.27691650390625,20.559999465942383,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.06534504492578042,0,0,DATA_ERROR,,2022-03-31
46281.64453125,1919.0999755859375,64.05403137207031,92.93140411376953,427.4849548339844,19.6299991607666,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.1387238653250301,0,0,DATA_ERROR,,2022-04-01
46622.67578125,1929.199951171875,64.53862762451172,92.87042999267578,431.1470947265625,18.56999969482422,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.3708978718295947,0,0,DATA_ERROR,,2022-04-04
45555.9921875,1922.9000244140625,63.70228576660156,91.76375579833984,425.7010803222656,21.030000686645508,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.15970778610126124,0,0,DATA_ERROR,,2022-04-05
43206.73828125,1918.4000244140625,63.20205307006836,91.44137573242188,421.4443664550781,22.100000381469727,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.38859614531575826,0,0,DATA_ERROR,,2022-04-06
43503.84765625,1933.800048828125,63.100433349609375,91.2148208618164,423.56805419921875,21.549999237060547,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.26640261121217285,0,0,DATA_ERROR,,2022-04-07
42287.6640625,1941.5999755859375,62.71742630004883,90.75299072265625,422.4354553222656,21.15999984741211,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.1784457293189678,0,0,DATA_ERROR,,2022-04-08
39521.90234375,1944.300048828125,62.287559509277344,90.31729888916016,415.2150573730469,24.3700008392334,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.8718740108336314,0,0,DATA_ERROR,,2022-04-11
40127.18359375,1972.0999755859375,62.764320373535156,90.75299072265625,413.6766052246094,24.260000228881836,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.8414923914185951,0,0,DATA_ERROR,,2022-04-12
41166.73046875,1981.0,63.1395149230957,90.95340728759766,418.4146423339844,21.81999969482422,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.3073573532000732,0,0,DATA_ERROR,,2022-04-13
39935.515625,1970.9000244140625,62.71742630004883,90.13433837890625,413.2047119140625,22.700000762939453,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.49455420857266286,0,0,DATA_ERROR,,2022-04-14
40553.46484375,1970.9000244140625,62.71742630004883,90.13433837890625,413.2047119140625,22.700000762939453,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.4900976090144552,0,0,DATA_ERROR,,2022-04-15
40826.21484375,1982.9000244140625,62.61581802368164,89.87293243408203,413.37457275390625,22.170000076293945,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.370919858304032,0,0,DATA_ERROR,,2022-04-18
41502.75,1955.699951171875,62.56113052368164,89.28038787841797,420.04754638671875,21.3700008392334,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.1942804111186467,0,0,DATA_ERROR,,2022-04-19
41374.37890625,1952.300048828125,62.756526947021484,89.97747039794922,419.7360534667969,20.31999969482422,,,,,,,,,,,,,0,,0.0,0.0,,0.0,-0.03630374526853202,0,0,DATA_ERROR,,2022-04-20
40527.36328125,1944.9000244140625,62.32664108276367,89.48078155517578,413.4595031738281,22.68000030517578,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.4753087523450847,0,0,DATA_ERROR,,2022-04-21
39740.3203125,1931.0,61.95146560668945,89.52436828613281,402.11456298828125,28.209999084472656,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.663749625237785,0,0,DATA_ERROR,,2022-04-22
40458.30859375,1893.199951171875,62.475128173828125,90.0994873046875,404.4458312988281,27.020000457763672,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.3935196107870156,0,0,DATA_ERROR,,2022-04-25
38117.4609375,1901.4000244140625,62.1077880859375,90.7007064819336,392.73272705078125,33.52000045776367,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.7448819396218043,0,0,DATA_ERROR,,2022-04-26
39241.12109375,1885.9000244140625,61.80295181274414,90.19534301757812,393.8370361328125,31.600000381469727,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.3011698550897797,0,0,DATA_ERROR,,2022-04-27
39773.828125,1888.699951171875,62.14686584472656,90.06462860107422,403.78509521484375,29.989999771118164,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.9404194270367723,0,0,DATA_ERROR,,2022-04-28
38609.82421875,1909.300048828125,61.3808708190918,89.58533477783203,388.86297607421875,33.400001525878906,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.623234041219321,0,0,DATA_ERROR,,2022-04-29
38529.328125,1861.800048828125,61.384788513183594,88.91795349121094,391.2037353515625,32.34000015258789,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.3701319872158457,0,0,DATA_ERROR,,2022-05-02
37750.453125,1868.800048828125,61.7065315246582,89.02262115478516,392.99700927734375,29.25,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.7186653877460352,0,0,DATA_ERROR,,2022-05-03
39698.37109375,1867.0,62.334228515625,89.59845733642578,404.9649353027344,25.420000076293945,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.9319678487001306,0,0,DATA_ERROR,,2022-05-04
36575.140625,1874.0,61.227848052978516,88.69984436035156,390.5713195800781,31.200000762939453,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.081807407127419,0,0,DATA_ERROR,,2022-05-05
36040.921875,1881.199951171875,60.88261032104492,88.1938247680664,388.239990234375,30.190000534057617,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.858954641986176,0,0,DATA_ERROR,,2022-05-06
30296.953125,1857.0999755859375,60.23917770385742,88.84814453125,375.8096618652344,34.75,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.7201056508741126,0,0,DATA_ERROR,,2022-05-09
31022.90625,1839.9000244140625,60.58441925048828,89.14478302001953,376.677978515625,32.9900016784668,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.3369004090769714,0,0,DATA_ERROR,,2022-05-10
28936.35546875,1852.5999755859375,60.22345733642578,89.69439697265625,370.69403076171875,32.560001373291016,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.2209349871614714,0,0,DATA_ERROR,,2022-05-11
29047.751953125,1823.800048828125,60.199954986572266,89.99104309082031,370.3070068359375,31.770000457763672,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.04179456931847,0,0,DATA_ERROR,,2022-05-12
29283.103515625,1807.4000244140625,60.27052688598633,89.51991271972656,379.1602478027344,28.8700008392334,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.4719244983037016,0,0,DATA_ERROR,,2022-05-13
29862.91796875,1813.5,60.18424606323242,89.89505767822266,377.6217956542969,27.469999313354492,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.19444214508499,0,0,DATA_ERROR,,2022-05-16
30425.857421875,1818.199951171875,60.129337310791016,89.21456909179688,385.3896789550781,26.100000381469727,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.9255868143676939,0,0,DATA_ERROR,,2022-05-17
28720.271484375,1815.9000244140625,59.63496398925781,89.8514404296875,369.8539733886719,30.959999084472656,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.8326270441449195,0,0,DATA_ERROR,,2022-05-18
30314.333984375,1841.199951171875,60.035152435302734,90.17424774169922,367.5887451171875,29.350000381469727,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.512660490045264,0,0,DATA_ERROR,,2022-05-19
29200.740234375,1841.800048828125,59.99592971801758,90.5929946899414,367.7492370605469,29.43000030517578,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.5134722229352244,0,0,DATA_ERROR,,2022-05-20
29098.91015625,1847.800048828125,60.23133087158203,90.04338836669922,374.62982177734375,28.479999542236328,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.323034676866547,0,0,DATA_ERROR,,2022-05-23
29655.5859375,1865.0999755859375,60.592247009277344,90.8198471069336,371.7699890136719,29.450000762939453,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.4916180752606785,0,0,DATA_ERROR,,2022-05-24
29562.361328125,1846.199951171875,61.510337829589844,91.0030517578125,375.0544738769531,28.3700008392334,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.2784082810730786,0,0,DATA_ERROR,,2022-05-25
29267.224609375,1847.4000244140625,62.36563491821289,90.95945739746094,382.5487060546875,27.5,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.106655037619887,0,0,DATA_ERROR,,2022-05-26
28627.57421875,1851.300048828125,62.922733306884766,91.0903091430664,391.93988037109375,25.719999313354492,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.7678553607029959,0,0,DATA_ERROR,,2022-05-27
31726.390625,1851.300048828125,62.922733306884766,91.0903091430664,391.93988037109375,25.719999313354492,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.7614553526352925,0,0,DATA_ERROR,,2022-05-30
31792.310546875,1842.699951171875,62.3813362121582,90.13934326171875,389.7406921386719,26.190000534057617,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.8425041097049306,0,0,DATA_ERROR,,2022-05-31
29799.080078125,1843.300048828125,62.1505241394043,89.63182067871094,386.58831787109375,25.690000534057617,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.74257869002992,0,0,DATA_ERROR,,2022-06-01
30467.48828125,1866.5,62.41047286987305,89.76287078857422,393.9502868652344,24.719999313354492,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.5555142562181334,0,0,DATA_ERROR,,2022-06-02
29704.390625,1845.4000244140625,61.94571304321289,89.58818817138672,387.4849853515625,24.790000915527344,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.563865296294449,0,0,DATA_ERROR,,2022-06-03
31370.671875,1839.199951171875,61.48095703125,88.91558074951172,388.66473388671875,25.06999969482422,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.6112178229840444,0,0,DATA_ERROR,,2022-06-06
31155.478515625,1847.5,61.62274932861328,89.27368927001953,392.3929443359375,24.020000457763672,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.4114615469022494,0,0,DATA_ERROR,,2022-06-07
30214.35546875,1851.9000244140625,61.0949821472168,88.94174194335938,388.1267395019531,23.959999084472656,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.39598363627000527,0,0,DATA_ERROR,,2022-06-08
30111.998046875,1848.800048828125,60.60658645629883,88.8631591796875,378.8960266113281,26.09000015258789,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.789676608285072,0,0,DATA_ERROR,,2022-06-09
29083.8046875,1871.5,59.57468795776367,87.9896240234375,367.9096374511719,27.75,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.0930348673363757,0,0,DATA_ERROR,,2022-06-10
22487.388671875,1828.0,57.581790924072266,86.42603302001953,353.9408264160156,34.02000045776367,,,,,,,,,,,,,0,,0.0,0.0,,0.0,2.2410252857756006,0,0,DATA_ERROR,,2022-06-13
22206.79296875,1809.5,57.95988464355469,85.73592376708984,352.8741760253906,32.689998626708984,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.9704446583700952,0,0,DATA_ERROR,,2022-06-14
22572.83984375,1815.300048828125,59.08633804321289,86.93266296386719,357.9049377441406,29.6200008392334,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.3888255898385566,0,0,DATA_ERROR,,2022-06-15
20381.650390625,1845.699951171875,58.14894485473633,87.50047302246094,346.0597229003906,32.95000076293945,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.9831496119470355,0,0,DATA_ERROR,,2022-06-16
20471.482421875,1835.5999755859375,58.33011245727539,87.52660369873047,346.80572509765625,31.1299991607666,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.6320669137087718,0,0,DATA_ERROR,,2022-06-17
20599.537109375,1835.5999755859375,58.33011245727539,87.52660369873047,346.80572509765625,31.1299991607666,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.617179041010811,0,0,DATA_ERROR,,2022-06-20
20710.59765625,1834.5999755859375,58.290740966796875,87.07240295410156,355.5361022949219,30.190000534057617,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.4328106307335442,0,0,DATA_ERROR,,2022-06-21
19987.029296875,1834.300048828125,58.27494812011719,88.17304992675781,354.8915100097656,28.950000762939453,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.1961138377168783,0,0,DATA_ERROR,,2022-06-22
21085.876953125,1825.699951171875,58.69247055053711,88.67096710205078,358.370361328125,29.049999237060547,,,,,,,,,,,,,0,,0.0,0.0,,0.0,1.2047036972995786,0,0,DATA_ERROR,,2022-06-23
21231.65625,1826.5,59.109981536865234,88.35650634765625,369.76434326171875,27.229999542236328,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.8637212432224228,0,0,DATA_ERROR,,2022-06-24
20735.478515625,1820.9000244140625,58.74760055541992,87.85858917236328,368.35198974609375,26.950000762939453,,,,,,,,,,,,,0,,0.0,0.0,,0.0,0.8061154842541447,0,0,DATA_ERROR,,2022-06-27
